week_offset,is_pre_period,coefficient,se_cluster_robust,t_stat,p_value_approx
-4,True,1.13551155248,0.370710504172,3.06306818852,0.00219080132667
-3,True,1.14016187968,0.335020691953,3.40325808844,0.000665873496243
-2,True,0.611638041499,0.367430356608,1.66463665971,0.0959852668371
0,False,-0.0671726790856,0.315423550601,-0.212960252833,0.831357965155
1,False,-0.370014507259,0.333903547865,-1.10814787571,0.267797957581
2,False,-0.11660100878,0.35725057199,-0.326384386541,0.744133549055
3,False,-0.509499661705,0.421172362418,-1.20971770032,0.226387235508
